gameId,playId,week,nflIdDef,defPlayerName,defenseTeam,defPos,nflIdOff,offPlayerName,possessionTeam,offPos,start_time,isTarget,offenseWin
2018090600,752,1,2556445,Brian Poole,ATL,CB,2553502,DeAndre Carter,PHI,WR,2018-09-07T01:36:49Z,FALSE,0.5552458763122559
2018090600,776,1,2539334,Desmond Trufant,ATL,CB,2553502,DeAndre Carter,PHI,WR,2018-09-07T01:37:29Z,FALSE,0.3016703724861145
2018090600,839,1,2539334,Desmond Trufant,ATL,CB,2507763,Mike Wallace,PHI,WR,2018-09-07T01:39:44Z,FALSE,0.31338977813720703
2018090600,839,1,2556445,Brian Poole,ATL,CB,2553502,DeAndre Carter,PHI,WR,2018-09-07T01:39:44Z,FALSE,0.5125187039375305
2018090600,889,1,2552689,Ronald Darby,PHI,CB,2495454,Julio Jones,ATL,WR,2018-09-07T01:41:51Z,TRUE,0
2018090600,889,1,2555383,Jalen Mills,PHI,CB,2560854,Calvin Ridley,ATL,WR,2018-09-07T01:41:51Z,FALSE,0.6901776790618896
2018090600,949,1,2552689,Ronald Darby,PHI,CB,2495454,Julio Jones,ATL,WR,2018-09-07T01:45:51Z,FALSE,0.304289311170578
2018090600,949,1,2555383,Jalen Mills,PHI,CB,2560854,Calvin Ridley,ATL,WR,2018-09-07T01:45:51Z,FALSE,0.4310488998889923
2018090600,949,1,2557958,Sidney Jones,PHI,CB,2533040,Mohamed Sanu,ATL,WR,2018-09-07T01:45:51Z,FALSE,0.20854538679122925
2018090600,992,1,2539334,Desmond Trufant,ATL,CB,2507763,Mike Wallace,PHI,WR,2018-09-07T01:47:24Z,FALSE,0.45499083399772644
2018090600,1085,1,2539334,Desmond Trufant,ATL,CB,2507763,Mike Wallace,PHI,WR,2018-09-07T01:49:55Z,FALSE,0.603948175907135
2018090600,1085,1,2539653,Robert Alford,ATL,CB,2552600,Nelson Agholor,PHI,WR,2018-09-07T01:49:55Z,FALSE,0.4523378908634186
2018090600,1085,1,2556445,Brian Poole,ATL,CB,2553502,DeAndre Carter,PHI,WR,2018-09-07T01:49:55Z,TRUE,1
2018090600,1202,1,2539334,Desmond Trufant,ATL,CB,2507763,Mike Wallace,PHI,WR,2018-09-07T01:52:36Z,FALSE,0.41504034399986267
2018090600,1202,1,2539653,Robert Alford,ATL,CB,2552600,Nelson Agholor,PHI,WR,2018-09-07T01:52:36Z,FALSE,0.3304252624511719
2018090600,1202,1,2556445,Brian Poole,ATL,CB,2553502,DeAndre Carter,PHI,WR,2018-09-07T01:52:36Z,FALSE,0.3782266080379486
2018090600,1344,1,2539334,Desmond Trufant,ATL,CB,2552600,Nelson Agholor,PHI,WR,2018-09-07T01:59:11Z,FALSE,0.35874152183532715
2018090600,1344,1,2539653,Robert Alford,ATL,CB,2553502,DeAndre Carter,PHI,WR,2018-09-07T01:59:11Z,FALSE,0.39217033982276917
2018090600,1344,1,2556445,Brian Poole,ATL,CB,2552600,Nelson Agholor,PHI,WR,2018-09-07T01:59:11Z,FALSE,0.587638258934021
2018090600,1423,1,2552689,Ronald Darby,PHI,CB,2495454,Julio Jones,ATL,WR,2018-09-07T02:04:12Z,TRUE,1
2018090600,1473,1,2552689,Ronald Darby,PHI,CB,2495454,Julio Jones,ATL,WR,2018-09-07T02:05:36Z,FALSE,0.5842761397361755
2018090600,1473,1,2555383,Jalen Mills,PHI,CB,2560854,Calvin Ridley,ATL,WR,2018-09-07T02:05:36Z,FALSE,0.43000754714012146
2018090600,1546,1,2552689,Ronald Darby,PHI,CB,2560854,Calvin Ridley,ATL,WR,2018-09-07T02:10:14Z,FALSE,0.4457056522369385
2018090600,1546,1,2555383,Jalen Mills,PHI,CB,2495454,Julio Jones,ATL,WR,2018-09-07T02:10:14Z,FALSE,0.45661601424217224
2018090600,1546,1,2557958,Sidney Jones,PHI,CB,2533040,Mohamed Sanu,ATL,WR,2018-09-07T02:10:14Z,TRUE,0
2018090600,1628,1,2539334,Desmond Trufant,ATL,CB,2553502,DeAndre Carter,PHI,WR,2018-09-07T02:14:36Z,FALSE,0.5986894369125366
2018090600,1628,1,2539653,Robert Alford,ATL,CB,2507763,Mike Wallace,PHI,WR,2018-09-07T02:14:36Z,FALSE,0.45469459891319275
2018090600,1628,1,2556445,Brian Poole,ATL,CB,2552600,Nelson Agholor,PHI,WR,2018-09-07T02:14:36Z,FALSE,0.3007373511791229
2018090600,1680,1,2539334,Desmond Trufant,ATL,CB,2507763,Mike Wallace,PHI,WR,2018-09-07T02:17:33Z,FALSE,0.40016424655914307
2018090600,1680,1,2539653,Robert Alford,ATL,CB,2553502,DeAndre Carter,PHI,WR,2018-09-07T02:17:33Z,FALSE,0.6328795552253723
2018090600,1680,1,2556445,Brian Poole,ATL,CB,2553502,DeAndre Carter,PHI,WR,2018-09-07T02:17:33Z,FALSE,0.6800283193588257
2018090600,1750,1,2539334,Desmond Trufant,ATL,CB,2553502,DeAndre Carter,PHI,WR,2018-09-07T02:19:36Z,FALSE,0.6427780389785767
2018090600,1750,1,2539653,Robert Alford,ATL,CB,2507763,Mike Wallace,PHI,WR,2018-09-07T02:19:36Z,FALSE,0.6232181787490845
2018090600,1779,1,2539334,Desmond Trufant,ATL,CB,2552600,Nelson Agholor,PHI,WR,2018-09-07T02:20:16Z,FALSE,0.6269612908363342
2018090600,1779,1,2539653,Robert Alford,ATL,CB,2507763,Mike Wallace,PHI,WR,2018-09-07T02:20:16Z,FALSE,0.6034566760063171
2018090600,1779,1,2556445,Brian Poole,ATL,CB,2553502,DeAndre Carter,PHI,WR,2018-09-07T02:20:16Z,FALSE,0.5313907861709595
2018090600,1869,1,2552689,Ronald Darby,PHI,CB,2560854,Calvin Ridley,ATL,WR,2018-09-07T02:23:08Z,FALSE,0.4939124584197998
2018090600,1869,1,2555383,Jalen Mills,PHI,CB,2495454,Julio Jones,ATL,WR,2018-09-07T02:23:08Z,TRUE,1
2018090600,1869,1,2557958,Sidney Jones,PHI,CB,2495454,Julio Jones,ATL,WR,2018-09-07T02:23:08Z,TRUE,1
2018090600,1894,1,2552689,Ronald Darby,PHI,CB,2560854,Calvin Ridley,ATL,WR,2018-09-07T02:23:46Z,TRUE,0
2018090600,1894,1,2555383,Jalen Mills,PHI,CB,2495454,Julio Jones,ATL,WR,2018-09-07T02:23:46Z,FALSE,0.4432036280632019
2018090600,1894,1,2557958,Sidney Jones,PHI,CB,2533040,Mohamed Sanu,ATL,WR,2018-09-07T02:23:46Z,FALSE,0.43370816111564636
2018090600,1916,1,2552689,Ronald Darby,PHI,CB,2560854,Calvin Ridley,ATL,WR,2018-09-07T02:24:29Z,FALSE,0.4239404499530792
2018090600,1916,1,2557958,Sidney Jones,PHI,CB,2495454,Julio Jones,ATL,WR,2018-09-07T02:24:29Z,FALSE,0.4051513969898224
2018090600,1940,1,2555383,Jalen Mills,PHI,CB,2560854,Calvin Ridley,ATL,WR,2018-09-07T02:24:51Z,FALSE,0.6009441018104553
2018090600,2055,1,2539653,Robert Alford,ATL,CB,2553502,DeAndre Carter,PHI,WR,2018-09-07T02:28:25Z,FALSE,0.30290043354034424
2018090600,2055,1,2556445,Brian Poole,ATL,CB,2552600,Nelson Agholor,PHI,WR,2018-09-07T02:28:25Z,FALSE,0.45418769121170044
2018090600,2116,1,2539334,Desmond Trufant,ATL,CB,2507763,Mike Wallace,PHI,WR,2018-09-07T02:30:59Z,FALSE,0.4948907494544983
2018090600,2116,1,2539653,Robert Alford,ATL,CB,2553502,DeAndre Carter,PHI,WR,2018-09-07T02:30:59Z,FALSE,0.5596001148223877
2018090600,2260,1,2539653,Robert Alford,ATL,CB,2552600,Nelson Agholor,PHI,WR,2018-09-07T02:47:51Z,FALSE,0.5886147618293762
2018090600,2260,1,2556445,Brian Poole,ATL,CB,2507763,Mike Wallace,PHI,WR,2018-09-07T02:47:51Z,FALSE,0.6615815758705139
2018090600,2360,1,2539334,Desmond Trufant,ATL,CB,2552600,Nelson Agholor,PHI,WR,2018-09-07T02:50:43Z,TRUE,0
2018090600,2360,1,2539653,Robert Alford,ATL,CB,2507763,Mike Wallace,PHI,WR,2018-09-07T02:50:43Z,FALSE,0.34434953331947327
2018090600,2382,1,2539334,Desmond Trufant,ATL,CB,2558258,Shelton Gibson,PHI,WR,2018-09-07T02:51:28Z,FALSE,0.4230203330516815
2018090600,2382,1,2556445,Brian Poole,ATL,CB,2553502,DeAndre Carter,PHI,WR,2018-09-07T02:51:28Z,FALSE,0.23538559675216675
2018090600,2474,1,2552689,Ronald Darby,PHI,CB,2533040,Mohamed Sanu,ATL,WR,2018-09-07T02:56:43Z,FALSE,0.4857674837112427
2018090600,2474,1,2555383,Jalen Mills,PHI,CB,2495454,Julio Jones,ATL,WR,2018-09-07T02:56:43Z,TRUE,0
2018090600,2474,1,2557958,Sidney Jones,PHI,CB,2533040,Mohamed Sanu,ATL,WR,2018-09-07T02:56:43Z,FALSE,0.5872362852096558
2018090600,2575,1,2552689,Ronald Darby,PHI,CB,2495454,Julio Jones,ATL,WR,2018-09-07T03:01:42Z,TRUE,0
2018090600,2575,1,2555383,Jalen Mills,PHI,CB,2533040,Mohamed Sanu,ATL,WR,2018-09-07T03:01:42Z,FALSE,0.42735254764556885
2018090600,2575,1,2557958,Sidney Jones,PHI,CB,2560854,Calvin Ridley,ATL,WR,2018-09-07T03:01:42Z,FALSE,0.24959391355514526
2018090600,2624,1,2539653,Robert Alford,ATL,CB,2507763,Mike Wallace,PHI,WR,2018-09-07T03:03:14Z,FALSE,0.3939965069293976
2018090600,2648,1,2539334,Desmond Trufant,ATL,CB,2552600,Nelson Agholor,PHI,WR,2018-09-07T03:03:53Z,FALSE,0.5874134302139282
2018090600,2648,1,2539653,Robert Alford,ATL,CB,2507763,Mike Wallace,PHI,WR,2018-09-07T03:03:53Z,FALSE,0.5236309170722961
2018090600,2693,1,2539653,Robert Alford,ATL,CB,2507763,Mike Wallace,PHI,WR,2018-09-07T03:05:16Z,FALSE,0.7236846089363098
2018090600,2764,1,2539653,Robert Alford,ATL,CB,2539291,Markus Wheaton,PHI,WR,2018-09-07T03:10:57Z,FALSE,0.47619664669036865
2018090600,2764,1,2556445,Brian Poole,ATL,CB,2507763,Mike Wallace,PHI,WR,2018-09-07T03:10:57Z,FALSE,0.5680513978004456
2018090600,2811,1,2539653,Robert Alford,ATL,CB,2553502,DeAndre Carter,PHI,WR,2018-09-07T03:12:18Z,FALSE,0.46037757396698
2018090600,2811,1,2559109,Deante Burton,ATL,CB,2507763,Mike Wallace,PHI,WR,2018-09-07T03:12:18Z,FALSE,0.33151546120643616
2018090600,2980,1,2552689,Ronald Darby,PHI,CB,2495454,Julio Jones,ATL,WR,2018-09-07T03:21:32Z,FALSE,0.5868042707443237
2018090600,2980,1,2555383,Jalen Mills,PHI,CB,2560854,Calvin Ridley,ATL,WR,2018-09-07T03:21:32Z,FALSE,0.5896150469779968
2018090600,2980,1,2557958,Sidney Jones,PHI,CB,2533040,Mohamed Sanu,ATL,WR,2018-09-07T03:21:32Z,FALSE,0.6710058450698853
2018090600,3066,1,2539334,Desmond Trufant,ATL,CB,2553502,DeAndre Carter,PHI,WR,2018-09-07T03:24:30Z,FALSE,0.5861470103263855
2018090600,3066,1,2539653,Robert Alford,ATL,CB,2507763,Mike Wallace,PHI,WR,2018-09-07T03:24:30Z,FALSE,0.7318155169487
2018090600,3066,1,2556445,Brian Poole,ATL,CB,2553502,DeAndre Carter,PHI,WR,2018-09-07T03:24:30Z,FALSE,0.4985560178756714
2018090600,3095,1,2539653,Robert Alford,ATL,CB,2507763,Mike Wallace,PHI,WR,2018-09-07T03:25:22Z,FALSE,0.4965381622314453
2018090600,3095,1,2556445,Brian Poole,ATL,CB,2552600,Nelson Agholor,PHI,WR,2018-09-07T03:25:22Z,FALSE,0.5141546130180359
2018090600,3181,1,2552689,Ronald Darby,PHI,CB,2495454,Julio Jones,ATL,WR,2018-09-07T03:28:06Z,TRUE,0
2018090600,3203,1,2552689,Ronald Darby,PHI,CB,2557034,Marvin Hall,ATL,WR,2018-09-07T03:28:52Z,FALSE,0.502619206905365
2018090600,3203,1,2557958,Sidney Jones,PHI,CB,2533040,Mohamed Sanu,ATL,WR,2018-09-07T03:28:52Z,FALSE,0.5733157992362976
2018090600,3279,1,2552689,Ronald Darby,PHI,CB,2495454,Julio Jones,ATL,WR,2018-09-07T03:31:52Z,FALSE,0.5808592438697815
2018090600,3279,1,2555383,Jalen Mills,PHI,CB,2560854,Calvin Ridley,ATL,WR,2018-09-07T03:31:52Z,FALSE,0.4871804416179657
2018090600,3481,1,2539653,Robert Alford,ATL,CB,2507763,Mike Wallace,PHI,WR,2018-09-07T03:42:36Z,FALSE,0.5762689709663391
2018090600,3481,1,2556445,Brian Poole,ATL,CB,2552600,Nelson Agholor,PHI,WR,2018-09-07T03:42:36Z,FALSE,0.41450995206832886
2018090600,3507,1,2552689,Ronald Darby,PHI,CB,2533040,Mohamed Sanu,ATL,WR,2018-09-07T03:43:34Z,FALSE,0.38399192690849304
2018090600,3507,1,2555383,Jalen Mills,PHI,CB,2495454,Julio Jones,ATL,WR,2018-09-07T03:43:34Z,TRUE,1
2018090600,3626,1,2539334,Desmond Trufant,ATL,CB,2552600,Nelson Agholor,PHI,WR,2018-09-07T03:50:25Z,TRUE,0
2018090600,3626,1,2539653,Robert Alford,ATL,CB,2507763,Mike Wallace,PHI,WR,2018-09-07T03:50:25Z,FALSE,0.5695961117744446
2018090600,3626,1,2556445,Brian Poole,ATL,CB,2552600,Nelson Agholor,PHI,WR,2018-09-07T03:50:25Z,TRUE,0
2018090600,3678,1,2539653,Robert Alford,ATL,CB,2507763,Mike Wallace,PHI,WR,2018-09-07T03:52:46Z,FALSE,0.45493605732917786
2018090600,3678,1,2556445,Brian Poole,ATL,CB,2507763,Mike Wallace,PHI,WR,2018-09-07T03:52:46Z,FALSE,0.5105333924293518
2018090600,3791,1,2552689,Ronald Darby,PHI,CB,2560854,Calvin Ridley,ATL,WR,2018-09-07T03:59:03Z,FALSE,0.31775984168052673
2018090600,3791,1,2555383,Jalen Mills,PHI,CB,2495454,Julio Jones,ATL,WR,2018-09-07T03:59:03Z,FALSE,0.38149118423461914
2018090600,3815,1,2552689,Ronald Darby,PHI,CB,2495454,Julio Jones,ATL,WR,2018-09-07T03:59:48Z,FALSE,0.2922807037830353
2018090600,3815,1,2555383,Jalen Mills,PHI,CB,2560854,Calvin Ridley,ATL,WR,2018-09-07T03:59:48Z,FALSE,0.6811060309410095
2018090600,3815,1,2557958,Sidney Jones,PHI,CB,2533040,Mohamed Sanu,ATL,WR,2018-09-07T03:59:48Z,FALSE,0.4547218084335327
2018090600,3844,1,2552689,Ronald Darby,PHI,CB,2495454,Julio Jones,ATL,WR,2018-09-07T04:00:33Z,FALSE,0.22644175589084625
2018090600,3844,1,2555383,Jalen Mills,PHI,CB,2560854,Calvin Ridley,ATL,WR,2018-09-07T04:00:33Z,FALSE,0.22776149213314056
2018090600,3844,1,2557958,Sidney Jones,PHI,CB,2560854,Calvin Ridley,ATL,WR,2018-09-07T04:00:33Z,FALSE,0.5728787779808044
2018090600,3904,1,2539334,Desmond Trufant,ATL,CB,2552600,Nelson Agholor,PHI,WR,2018-09-07T04:04:53Z,TRUE,0
2018090600,3904,1,2539653,Robert Alford,ATL,CB,2507763,Mike Wallace,PHI,WR,2018-09-07T04:04:53Z,FALSE,0.681490957736969
2018090600,3904,1,2556445,Brian Poole,ATL,CB,2553502,DeAndre Carter,PHI,WR,2018-09-07T04:04:53Z,FALSE,0.3069312870502472
2018090600,3928,1,2539334,Desmond Trufant,ATL,CB,2553502,DeAndre Carter,PHI,WR,2018-09-07T04:05:29Z,FALSE,0.34782713651657104
2018090600,3928,1,2539653,Robert Alford,ATL,CB,2507763,Mike Wallace,PHI,WR,2018-09-07T04:05:29Z,TRUE,0
2018090600,3928,1,2556445,Brian Poole,ATL,CB,2552600,Nelson Agholor,PHI,WR,2018-09-07T04:05:29Z,FALSE,0.5801969170570374
2018090600,3950,1,2539334,Desmond Trufant,ATL,CB,2552600,Nelson Agholor,PHI,WR,2018-09-07T04:06:15Z,FALSE,0.5312075018882751
2018090600,3950,1,2539653,Robert Alford,ATL,CB,2558258,Shelton Gibson,PHI,WR,2018-09-07T04:06:15Z,FALSE,0.6286535859107971
2018090600,3950,1,2556445,Brian Poole,ATL,CB,2558258,Shelton Gibson,PHI,WR,2018-09-07T04:06:15Z,FALSE,0.5933736562728882
2018090600,3979,1,2539334,Desmond Trufant,ATL,CB,2553502,DeAndre Carter,PHI,WR,2018-09-07T04:07:03Z,FALSE,0.3829866051673889
2018090600,3979,1,2539653,Robert Alford,ATL,CB,2558258,Shelton Gibson,PHI,WR,2018-09-07T04:07:03Z,FALSE,0.5519874691963196
2018090600,3979,1,2556445,Brian Poole,ATL,CB,2552600,Nelson Agholor,PHI,WR,2018-09-07T04:07:03Z,FALSE,0.534783124923706
2018090600,4142,1,2552689,Ronald Darby,PHI,CB,2560854,Calvin Ridley,ATL,WR,2018-09-07T04:14:51Z,FALSE,0.5003770589828491
2018090600,4142,1,2555383,Jalen Mills,PHI,CB,2495454,Julio Jones,ATL,WR,2018-09-07T04:14:51Z,FALSE,0.6221808195114136
2018090600,4142,1,2557958,Sidney Jones,PHI,CB,2533040,Mohamed Sanu,ATL,WR,2018-09-07T04:14:51Z,FALSE,0.566224217414856
2018090600,4166,1,2552689,Ronald Darby,PHI,CB,2560854,Calvin Ridley,ATL,WR,2018-09-07T04:15:08Z,FALSE,0.6585838794708252
2018090600,4166,1,2555383,Jalen Mills,PHI,CB,2495454,Julio Jones,ATL,WR,2018-09-07T04:15:08Z,TRUE,1
2018090600,4166,1,2557958,Sidney Jones,PHI,CB,2533040,Mohamed Sanu,ATL,WR,2018-09-07T04:15:08Z,FALSE,0.39907413721084595
2018090600,4207,1,2555383,Jalen Mills,PHI,CB,2560854,Calvin Ridley,ATL,WR,2018-09-07T04:16:49Z,FALSE,0.4795021414756775
2018090600,4207,1,2557958,Sidney Jones,PHI,CB,2533040,Mohamed Sanu,ATL,WR,2018-09-07T04:16:49Z,FALSE,0.761565625667572
2018090600,4258,1,2552689,Ronald Darby,PHI,CB,2495454,Julio Jones,ATL,WR,2018-09-07T04:17:54Z,TRUE,1
2018090600,4258,1,2555383,Jalen Mills,PHI,CB,2560854,Calvin Ridley,ATL,WR,2018-09-07T04:17:54Z,FALSE,0.2747942805290222
2018090600,4258,1,2557958,Sidney Jones,PHI,CB,2533040,Mohamed Sanu,ATL,WR,2018-09-07T04:17:54Z,FALSE,0.4600582420825958
2018090600,4306,1,2552689,Ronald Darby,PHI,CB,2533040,Mohamed Sanu,ATL,WR,2018-09-07T04:19:25Z,FALSE,0.37183237075805664
2018090600,4306,1,2555383,Jalen Mills,PHI,CB,2560854,Calvin Ridley,ATL,WR,2018-09-07T04:19:25Z,FALSE,0.46044185757637024
2018090600,4306,1,2557958,Sidney Jones,PHI,CB,2495454,Julio Jones,ATL,WR,2018-09-07T04:19:25Z,FALSE,0.5907652378082275
2018090600,4366,1,2552689,Ronald Darby,PHI,CB,2495454,Julio Jones,ATL,WR,2018-09-07T04:20:55Z,FALSE,0.5325493216514587
2018090600,4366,1,2555383,Jalen Mills,PHI,CB,2560854,Calvin Ridley,ATL,WR,2018-09-07T04:20:55Z,FALSE,0.35003983974456787
2018090600,4366,1,2557958,Sidney Jones,PHI,CB,2533040,Mohamed Sanu,ATL,WR,2018-09-07T04:20:55Z,FALSE,0.37399208545684814
2018090600,4395,1,2555383,Jalen Mills,PHI,CB,2560854,Calvin Ridley,ATL,WR,2018-09-07T04:21:40Z,FALSE,0.5033398270606995
2018090600,4395,1,2557958,Sidney Jones,PHI,CB,2533040,Mohamed Sanu,ATL,WR,2018-09-07T04:21:40Z,FALSE,0.39202019572257996
2018090600,4417,1,2555383,Jalen Mills,PHI,CB,2560854,Calvin Ridley,ATL,WR,2018-09-07T04:22:21Z,FALSE,0.3590732216835022
2018090600,4417,1,2557958,Sidney Jones,PHI,CB,2533040,Mohamed Sanu,ATL,WR,2018-09-07T04:22:21Z,FALSE,0.3118451237678528
2018090600,4439,1,2552689,Ronald Darby,PHI,CB,2495454,Julio Jones,ATL,WR,2018-09-07T04:23:05Z,FALSE,0.431074857711792
2018090600,4439,1,2555383,Jalen Mills,PHI,CB,2560854,Calvin Ridley,ATL,WR,2018-09-07T04:23:05Z,FALSE,0.4427414536476135
2018090600,4439,1,2557958,Sidney Jones,PHI,CB,2533040,Mohamed Sanu,ATL,WR,2018-09-07T04:23:05Z,FALSE,0.4458993375301361
2018090600,4472,1,2552689,Ronald Darby,PHI,CB,2533040,Mohamed Sanu,ATL,WR,2018-09-07T04:24:05Z,FALSE,0.7320248484611511
2018090600,4472,1,2555383,Jalen Mills,PHI,CB,2560854,Calvin Ridley,ATL,WR,2018-09-07T04:24:05Z,FALSE,0.6202793717384338
2018090600,4472,1,2557958,Sidney Jones,PHI,CB,2533040,Mohamed Sanu,ATL,WR,2018-09-07T04:24:05Z,FALSE,0.5736381411552429
2018090900,71,1,2543851,Phillip Gaines,BUF,CB,2543847,John Brown,BAL,WR,2018-09-09T17:04:13Z,FALSE,0.4980964660644531
2018090900,71,1,2557867,Tre'Davious White,BUF,CB,2543847,John Brown,BAL,WR,2018-09-09T17:04:13Z,FALSE,0.5773179531097412
2018090900,95,1,2543851,Phillip Gaines,BUF,CB,71269,Michael Crabtree,BAL,WR,2018-09-09T17:04:52Z,FALSE,0.672332227230072
2018090900,95,1,2557867,Tre'Davious White,BUF,CB,2543847,John Brown,BAL,WR,2018-09-09T17:04:52Z,FALSE,0.5788829326629639
2018090900,186,1,2543851,Phillip Gaines,BUF,CB,2543847,John Brown,BAL,WR,2018-09-09T17:07:24Z,TRUE,1
2018090900,186,1,2557867,Tre'Davious White,BUF,CB,2550256,Willie Snead,BAL,WR,2018-09-09T17:07:24Z,FALSE,0.3519616723060608
2018090900,186,1,2560766,Taron Johnson,BUF,CB,2550256,Willie Snead,BAL,WR,2018-09-09T17:07:24Z,FALSE,0.5926080942153931
2018090900,210,1,2543851,Phillip Gaines,BUF,CB,71269,Michael Crabtree,BAL,WR,2018-09-09T17:08:10Z,TRUE,0
2018090900,210,1,2557867,Tre'Davious White,BUF,CB,2543847,John Brown,BAL,WR,2018-09-09T17:08:10Z,FALSE,0.5821067094802856
2018090900,232,1,2543851,Phillip Gaines,BUF,CB,71269,Michael Crabtree,BAL,WR,2018-09-09T17:08:52Z,FALSE,0.5580264925956726
2018090900,232,1,2557867,Tre'Davious White,BUF,CB,2550256,Willie Snead,BAL,WR,2018-09-09T17:08:52Z,FALSE,0.5418614745140076
2018090900,313,1,2543851,Phillip Gaines,BUF,CB,71269,Michael Crabtree,BAL,WR,2018-09-09T17:10:56Z,FALSE,0.4776967465877533
2018090900,444,1,4365,Brandon Carr,BAL,CB,2543471,Kelvin Benjamin,BUF,WR,2018-09-09T17:17:34Z,FALSE,0.26191458106040955
2018090900,444,1,2555378,Tavon Young,BAL,CB,2557863,Zay Jones,BUF,WR,2018-09-09T17:17:34Z,FALSE,0.2134011685848236
2018090900,466,1,4365,Brandon Carr,BAL,CB,2557863,Zay Jones,BUF,WR,2018-09-09T17:18:18Z,FALSE,0.35640016198158264
2018090900,466,1,2558067,Marlon Humphrey,BAL,CB,2560729,Robert Foster,BUF,WR,2018-09-09T17:18:18Z,FALSE,0.5324229001998901
2018090900,531,1,2543851,Phillip Gaines,BUF,CB,2550256,Willie Snead,BAL,WR,2018-09-09T17:22:26Z,FALSE,0.3991221487522125
2018090900,553,1,2543851,Phillip Gaines,BUF,CB,71269,Michael Crabtree,BAL,WR,2018-09-09T17:23:01Z,FALSE,0.5747063159942627
2018090900,553,1,2557867,Tre'Davious White,BUF,CB,2543847,John Brown,BAL,WR,2018-09-09T17:23:01Z,FALSE,0.5055621266365051
2018090900,553,1,2560766,Taron Johnson,BUF,CB,2550256,Willie Snead,BAL,WR,2018-09-09T17:23:01Z,TRUE,0
2018090900,600,1,4365,Brandon Carr,BAL,CB,2543471,Kelvin Benjamin,BUF,WR,2018-09-09T17:26:32Z,FALSE,0.2889629900455475
2018090900,600,1,2555378,Tavon Young,BAL,CB,2557863,Zay Jones,BUF,WR,2018-09-09T17:26:32Z,FALSE,0.2890826165676117
2018090900,622,1,4365,Brandon Carr,BAL,CB,2543471,Kelvin Benjamin,BUF,WR,2018-09-09T17:27:04Z,FALSE,0.25238871574401855
2018090900,622,1,2555378,Tavon Young,BAL,CB,2557863,Zay Jones,BUF,WR,2018-09-09T17:27:04Z,FALSE,0.20264054834842682
2018090900,646,1,4365,Brandon Carr,BAL,CB,2543471,Kelvin Benjamin,BUF,WR,2018-09-09T17:27:43Z,TRUE,0
2018090900,646,1,2555378,Tavon Young,BAL,CB,2495189,Jeremy Kerley,BUF,WR,2018-09-09T17:27:43Z,FALSE,0.49412664771080017
